index,pruid,prname,prnameFR,sdate,numconf,numprob,numdeaths,numtotal,numtoday,ratetotal
4209,62,Nunavut,Nunavut,12/12/2020,247,0,0,247,2,636.93
4210,99,Repatriated travellers,Voyageurs rapatriÃ©s,12/12/2020,13,0,0,13,0,
4211,1,Canada,Canada,12/12/2020,455549,0,13378,455549,6710,1211.91
4212,59,British Columbia,Colombie-Britannique,12/13/2020,42184,0,640,42184,689,831.81
4213,48,Alberta,Alberta,12/13/2020,80099,0,719,80099,1717,1832.38
4214,47,Saskatchewan,Saskatchewan,12/13/2020,11969,0,89,11969,222,1019.1
4215,46,Manitoba,Manitoba,12/13/2020,21023,0,490,21023,273,1535.13
4216,35,Ontario,Ontario,12/13/2020,140181,0,3949,140181,1677,962.35
4217,24,Quebec,QuÃ©bec,12/13/2020,163915,0,7508,163915,1994,1931.83
4218,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/13/2020,358,0,4,358,0,68.64
4219,13,New Brunswick,Nouveau-Brunswick,12/13/2020,557,0,8,557,2,71.7
4220,12,Nova Scotia,Nouvelle-Ã‰cosse,12/13/2020,1415,0,65,1415,6,145.67
4221,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,12/13/2020,89,0,0,89,0,56.71
4222,60,Yukon,Yukon,12/13/2020,58,0,1,58,0,141.97
4508,61,Northwest Territories,Territoires du Nord-Ouest,1/1/2021,24,0,0,24,0,53.54
4509,62,Nunavut,Nunavut,1/1/2021,266,0,1,266,0,685.92
4510,99,Repatriated travellers,Voyageurs rapatriÃ©s,1/1/2021,13,0,0,13,0,
4511,1,Canada,Canada,1/1/2021,588938,0,15741,588938,7512,1566.77
4512,59,British Columbia,Colombie-Britannique,1/2/2021,53162,0,901,53162,607,1048.28
4513,48,Alberta,Alberta,1/2/2021,103948,0,1046,103948,933,2377.96
4514,47,Saskatchewan,Saskatchewan,1/2/2021,15843,0,158,15843,210,1348.96
4515,46,Manitoba,Manitoba,1/2/2021,25026,0,678,25026,326,1827.43
4516,35,Ontario,Ontario,1/2/2021,187998,0,4625,187998,3363,1290.61
4517,24,Quebec,QuÃ©bec,1/2/2021,207435,0,8336,207435,1986,2444.74
4518,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1/2/2021,390,0,4,390,0,74.78
4519,13,New Brunswick,Nouveau-Brunswick,1/2/2021,611,0,9,611,10,78.65
4520,12,Nova Scotia,Nouvelle-Ã‰cosse,1/2/2021,1499,0,65,1499,2,154.31
4521,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,1/2/2021,96,0,0,96,0,61.17
4522,60,Yukon,Yukon,1/2/2021,64,0,1,64,0,156.66
4523,61,Northwest Territories,Territoires du Nord-Ouest,1/2/2021,24,0,0,24,0,53.54
4524,62,Nunavut,Nunavut,1/2/2021,266,0,1,266,0,685.92
4525,99,Repatriated travellers,Voyageurs rapatriÃ©s,1/2/2021,13,0,0,13,0,
4526,1,Canada,Canada,1/2/2021,596375,0,15824,596375,7437,1586.56
3634,13,New Brunswick,Nouveau-Brunswick,11/4/2020,347,0,6,347,3,44.67
3635,12,Nova Scotia,Nouvelle-Ã‰cosse,11/4/2020,1118,0,65,1118,4,115.09
3636,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,11/4/2020,64,0,0,64,0,40.78
3637,60,Yukon,Yukon,11/4/2020,23,0,1,23,0,56.3
3638,61,Northwest Territories,Territoires du Nord-Ouest,11/4/2020,10,0,0,10,0,22.31
3639,62,Nunavut,Nunavut,11/4/2020,0,0,0,0,0,0
3640,99,Repatriated travellers,Voyageurs rapatriÃ©s,11/4/2020,13,0,0,13,0,
3641,1,Canada,Canada,11/4/2020,248218,0,10336,248218,3283,660.34
3642,59,British Columbia,Colombie-Britannique,11/5/2020,16560,0,273,16560,425,326.54
3643,48,Alberta,Alberta,11/5/2020,31249,0,343,31249,802,714.86
3644,47,Saskatchewan,Saskatchewan,11/5/2020,3536,0,25,3536,128,301.07
3645,46,Manitoba,Manitoba,11/5/2020,7177,0,91,7177,426,524.07
3646,35,Ontario,Ontario,11/5/2020,80690,0,3195,80690,998,553.94
3647,24,Quebec,QuÃ©bec,11/5/2020,111056,0,6378,111056,1138,1308.86
3648,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11/5/2020,294,0,4,294,2,56.37
3649,13,New Brunswick,Nouveau-Brunswick,11/5/2020,349,0,6,349,2,44.93
3650,12,Nova Scotia,Nouvelle-Ã‰cosse,11/5/2020,1119,0,65,1119,1,115.2
3651,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,11/5/2020,64,0,0,64,0,40.78
3652,60,Yukon,Yukon,11/5/2020,23,0,1,23,0,56.3
3938,61,Northwest Territories,Territoires du Nord-Ouest,11/24/2020,15,0,0,15,0,33.46
3939,62,Nunavut,Nunavut,11/24/2020,144,0,0,144,10,371.33
3940,99,Repatriated travellers,Voyageurs rapatriÃ©s,11/24/2020,13,0,0,13,0,
3941,1,Canada,Canada,11/24/2020,342444,0,11618,342444,4889,911.02
3942,59,British Columbia,Colombie-Britannique,11/25/2020,29086,0,371,29086,738,573.54
3943,48,Alberta,Alberta,11/25/2020,50801,0,500,50801,1265,1162.14
3944,47,Saskatchewan,Saskatchewan,11/25/2020,7047,0,37,7047,164,600.02
3945,46,Manitoba,Manitoba,11/25/2020,14907,0,256,14907,349,1088.53
3946,35,Ontario,Ontario,11/25/2020,107883,0,3554,107883,1373,740.62
3947,24,Quebec,QuÃ©bec,11/25/2020,135430,0,6915,135430,1100,1596.12
3948,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11/25/2020,324,0,4,324,1,62.12
3949,13,New Brunswick,Nouveau-Brunswick,11/25/2020,453,0,7,453,3,58.31
3950,12,Nova Scotia,Nouvelle-Ã‰cosse,11/25/2020,1243,0,65,1243,16,127.96
3951,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,11/25/2020,70,0,0,70,1,44.6
3952,60,Yukon,Yukon,11/25/2020,39,0,1,39,1,95.46
3953,61,Northwest Territories,Territoires du Nord-Ouest,11/25/2020,15,0,0,15,0,33.46
3954,62,Nunavut,Nunavut,11/25/2020,155,0,0,155,11,399.69
3955,99,Repatriated travellers,Voyageurs rapatriÃ©s,11/25/2020,13,0,0,13,0,
3956,1,Canada,Canada,11/25/2020,347466,0,11710,347466,5022,924.38
4223,61,Northwest Territories,Territoires du Nord-Ouest,12/13/2020,21,0,0,21,0,46.85
4224,62,Nunavut,Nunavut,12/13/2020,247,0,0,247,0,636.93
4225,99,Repatriated travellers,Voyageurs rapatriÃ©s,12/13/2020,13,0,0,13,0,
4226,1,Canada,Canada,12/13/2020,462129,0,13473,462129,6580,1229.42
4227,59,British Columbia,Colombie-Britannique,12/14/2020,42943,0,647,42943,759,846.78
4228,48,Alberta,Alberta,12/14/2020,81986,0,733,81986,1887,1875.55
4229,47,Saskatchewan,Saskatchewan,12/14/2020,12236,0,91,12236,267,1041.84
4230,46,Manitoba,Manitoba,12/14/2020,21264,0,499,21264,241,1552.72
4231,35,Ontario,Ontario,12/14/2020,142121,0,3972,142121,1940,975.67
4232,24,Quebec,QuÃ©bec,12/14/2020,165535,0,7533,165535,1620,1950.92
4233,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/14/2020,359,0,4,359,1,68.83
4234,13,New Brunswick,Nouveau-Brunswick,12/14/2020,558,0,8,558,1,71.83
4235,12,Nova Scotia,Nouvelle-Ã‰cosse,12/14/2020,1420,0,65,1420,5,146.18
4236,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,12/14/2020,89,0,0,89,0,56.71
4237,60,Yukon,Yukon,12/14/2020,59,0,1,59,1,144.42
4238,61,Northwest Territories,Territoires du Nord-Ouest,12/14/2020,21,0,0,21,0,46.85
4239,62,Nunavut,Nunavut,12/14/2020,256,0,0,256,9,660.13
4240,99,Repatriated travellers,Voyageurs rapatriÃ©s,12/14/2020,13,0,0,13,0,
4241,1,Canada,Canada,12/14/2020,468860,0,13553,468860,6731,1247.32
4527,59,British Columbia,Colombie-Britannique,1/3/2021,53662,0,901,53662,500,1058.14
4528,48,Alberta,Alberta,1/3/2021,104407,0,1046,104407,459,2388.46
4529,47,Saskatchewan,Saskatchewan,1/3/2021,16081,0,158,16081,238,1369.22
4530,46,Manitoba,Manitoba,1/3/2021,25126,0,683,25126,100,1834.73
4531,35,Ontario,Ontario,1/3/2021,190962,0,4650,190962,2964,1310.96
4532,24,Quebec,QuÃ©bec,1/3/2021,210304,0,8347,210304,2869,2478.55
4533,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1/3/2021,390,0,4,390,0,74.78
4534,13,New Brunswick,Nouveau-Brunswick,1/3/2021,618,0,9,618,7,79.55
4535,12,Nova Scotia,Nouvelle-Ã‰cosse,1/3/2021,1501,0,65,1501,2,154.52
4536,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,1/3/2021,96,0,0,96,0,61.17
4537,60,Yukon,Yukon,1/3/2021,64,0,1,64,0,156.66
4538,61,Northwest Territories,Territoires du Nord-Ouest,1/3/2021,24,0,0,24,0,53.54
4539,62,Nunavut,Nunavut,1/3/2021,266,0,1,266,0,685.92
4540,99,Repatriated travellers,Voyageurs rapatriÃ©s,1/3/2021,13,0,0,13,0,
4541,1,Canada,Canada,1/3/2021,603514,0,15865,603514,7139,1605.55
4542,59,British Columbia,Colombie-Britannique,1/4/2021,54201,0,946,54201,539,1068.77
4543,48,Alberta,Alberta,1/4/2021,105535,0,1142,105535,1128,2414.26
4544,47,Saskatchewan,Saskatchewan,1/4/2021,16365,0,160,16365,284,1393.4
4545,46,Manitoba,Manitoba,1/4/2021,25244,0,688,25244,118,1843.35
3653,61,Northwest Territories,Territoires du Nord-Ouest,11/5/2020,10,0,0,10,0,22.31
3654,62,Nunavut,Nunavut,11/5/2020,0,0,0,0,0,0
3655,99,Repatriated travellers,Voyageurs rapatriÃ©s,11/5/2020,13,0,0,13,0,
3656,1,Canada,Canada,11/5/2020,252140,0,10381,252140,3922,670.78
3657,59,British Columbia,Colombie-Britannique,11/6/2020,17149,0,275,17149,589,338.16
3658,48,Alberta,Alberta,11/6/2020,31858,0,352,31858,609,728.8
3659,47,Saskatchewan,Saskatchewan,11/6/2020,3623,0,25,3623,87,308.48
3660,46,Manitoba,Manitoba,11/6/2020,7419,0,96,7419,242,541.74
3661,35,Ontario,Ontario,11/6/2020,81693,0,3209,81693,1003,560.83
3662,24,Quebec,QuÃ©bec,11/6/2020,112189,0,6403,112189,1133,1322.21
3663,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11/6/2020,294,0,4,294,0,56.37
3664,13,New Brunswick,Nouveau-Brunswick,11/6/2020,350,0,6,350,1,45.06
3665,12,Nova Scotia,Nouvelle-Ã‰cosse,11/6/2020,1121,0,65,1121,2,115.4
3666,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,11/6/2020,66,0,0,66,2,42.05
3667,60,Yukon,Yukon,11/6/2020,23,0,1,23,0,56.3
3668,61,Northwest Territories,Territoires du Nord-Ouest,11/6/2020,10,0,0,10,0,22.31
3669,62,Nunavut,Nunavut,11/6/2020,1,0,0,1,1,2.58
3670,99,Repatriated travellers,Voyageurs rapatriÃ©s,11/6/2020,13,0,0,13,0,
3671,1,Canada,Canada,11/6/2020,255809,0,10436,255809,3669,680.54
3957,59,British Columbia,Colombie-Britannique,11/26/2020,29973,0,384,29973,887,591.03
3958,48,Alberta,Alberta,11/26/2020,51878,0,510,51878,1077,1186.78
3959,47,Saskatchewan,Saskatchewan,11/26/2020,7362,0,40,7362,315,626.84
3960,46,Manitoba,Manitoba,11/26/2020,15288,0,266,15288,381,1116.35
3961,35,Ontario,Ontario,11/26/2020,109361,0,3575,109361,1478,750.77
3962,24,Quebec,QuÃ©bec,11/26/2020,136894,0,6947,136894,1464,1613.37
3963,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11/26/2020,327,0,4,327,3,62.7
3964,13,New Brunswick,Nouveau-Brunswick,11/26/2020,465,0,7,465,12,59.86
3965,12,Nova Scotia,Nouvelle-Ã‰cosse,11/26/2020,1257,0,65,1257,14,129.4
3966,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,11/26/2020,70,0,0,70,0,44.6
3967,60,Yukon,Yukon,11/26/2020,39,0,1,39,0,95.46
3968,61,Northwest Territories,Territoires du Nord-Ouest,11/26/2020,15,0,0,15,0,33.46
3969,62,Nunavut,Nunavut,11/26/2020,155,0,0,155,0,399.69
3970,99,Repatriated travellers,Voyageurs rapatriÃ©s,11/26/2020,13,0,0,13,0,
3971,1,Canada,Canada,11/26/2020,353097,0,11799,353097,5631,939.36
3972,59,British Columbia,Colombie-Britannique,11/27/2020,30884,0,395,30884,911,608.99
3973,48,Alberta,Alberta,11/27/2020,53105,0,519,53105,1227,1214.85
3974,47,Saskatchewan,Saskatchewan,11/27/2020,7691,0,44,7691,329,654.85
3975,46,Manitoba,Manitoba,11/27/2020,15632,0,280,15632,344,1141.47
4242,59,British Columbia,Colombie-Britannique,12/15/2020,43463,0,668,43463,520,857.03
4243,48,Alberta,Alberta,12/15/2020,83327,0,744,83327,1341,1906.22
4244,47,Saskatchewan,Saskatchewan,12/15/2020,12430,0,98,12430,194,1058.36
4245,46,Manitoba,Manitoba,12/15/2020,21535,0,508,21535,271,1572.51
4246,35,Ontario,Ontario,12/15/2020,144396,0,3992,144396,2275,991.29
4247,24,Quebec,QuÃ©bec,12/15/2020,167276,0,7571,167276,1741,1971.44
4248,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/15/2020,359,0,4,359,0,68.83
4249,13,New Brunswick,Nouveau-Brunswick,12/15/2020,559,0,8,559,1,71.96
4250,12,Nova Scotia,Nouvelle-Ã‰cosse,12/15/2020,1426,0,65,1426,6,146.8
4251,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,12/15/2020,89,0,0,89,0,56.71
4252,60,Yukon,Yukon,12/15/2020,59,0,1,59,0,144.42
4253,61,Northwest Territories,Territoires du Nord-Ouest,12/15/2020,22,0,0,22,1,49.08
4254,62,Nunavut,Nunavut,12/15/2020,258,0,0,258,2,665.29
4255,99,Repatriated travellers,Voyageurs rapatriÃ©s,12/15/2020,13,0,0,13,0,
4256,1,Canada,Canada,12/15/2020,475212,0,13659,475212,6352,1264.22
4257,59,British Columbia,Colombie-Britannique,12/16/2020,44103,0,692,44103,640,869.65
4258,48,Alberta,Alberta,12/16/2020,84597,0,760,84597,1270,1935.28
4259,47,Saskatchewan,Saskatchewan,12/16/2020,12592,0,98,12592,162,1072.15
4260,46,Manitoba,Manitoba,12/16/2020,21826,0,523,21826,291,1593.76
4622,24,Quebec,QuÃ©bec,1/9/2021,226233,0,8647,226233,3127,2666.28
4623,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1/9/2021,392,0,4,392,0,75.16
4624,13,New Brunswick,Nouveau-Brunswick,1/9/2021,765,0,9,765,30,98.48
4625,12,Nova Scotia,Nouvelle-Ã‰cosse,1/9/2021,1529,0,65,1529,3,157.4
4626,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,1/9/2021,102,0,0,102,0,64.99
4627,60,Yukon,Yukon,1/9/2021,70,0,1,70,0,171.34
4628,61,Northwest Territories,Territoires du Nord-Ouest,1/9/2021,24,0,0,24,0,53.54
4629,62,Nunavut,Nunavut,1/9/2021,266,0,1,266,0,685.92
4630,99,Repatriated travellers,Voyageurs rapatriÃ©s,1/9/2021,13,0,0,13,0,
4631,1,Canada,Canada,1/9/2021,652473,0,16833,652473,8127,1735.8
3672,59,British Columbia,Colombie-Britannique,11/7/2020,17716,0,276,17716,567,349.34
3673,48,Alberta,Alberta,11/7/2020,32777,0,357,32777,919,749.82
3674,47,Saskatchewan,Saskatchewan,11/7/2020,3738,0,27,3738,115,318.27
3675,46,Manitoba,Manitoba,11/7/2020,7689,0,103,7689,270,561.46
3676,35,Ontario,Ontario,11/7/2020,82825,0,3220,82825,1132,568.6
3677,24,Quebec,QuÃ©bec,11/7/2020,113423,0,6431,113423,1234,1336.75
3678,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11/7/2020,296,0,4,296,2,56.75
3679,13,New Brunswick,Nouveau-Brunswick,11/7/2020,353,0,6,353,3,45.44
3680,12,Nova Scotia,Nouvelle-Ã‰cosse,11/7/2020,1125,0,65,1125,4,115.81
3681,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,11/7/2020,66,0,0,66,0,42.05
3682,60,Yukon,Yukon,11/7/2020,23,0,1,23,0,56.3
3683,61,Northwest Territories,Territoires du Nord-Ouest,11/7/2020,10,0,0,10,0,22.31
3684,62,Nunavut,Nunavut,11/7/2020,1,0,0,1,0,2.58
3685,99,Repatriated travellers,Voyageurs rapatriÃ©s,11/7/2020,13,0,0,13,0,
3686,1,Canada,Canada,11/7/2020,260055,0,10490,260055,4246,691.83
3687,59,British Columbia,Colombie-Britannique,11/8/2020,18252,0,276,18252,536,359.91
3688,48,Alberta,Alberta,11/8/2020,33504,0,363,33504,727,766.45
3689,47,Saskatchewan,Saskatchewan,11/8/2020,3897,0,28,3897,159,331.81
3690,46,Manitoba,Manitoba,11/8/2020,8130,0,106,8130,441,593.66
3976,35,Ontario,Ontario,11/27/2020,111216,0,3595,111216,1855,763.5
3977,24,Quebec,QuÃ©bec,11/27/2020,138163,0,6984,138163,1269,1628.33
3978,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11/27/2020,331,0,4,331,4,63.47
3979,13,New Brunswick,Nouveau-Brunswick,11/27/2020,477,0,7,477,12,61.4
3980,12,Nova Scotia,Nouvelle-Ã‰cosse,11/27/2020,1266,0,65,1266,9,130.33
3981,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,11/27/2020,70,0,0,70,0,44.6
3982,60,Yukon,Yukon,11/27/2020,42,0,1,42,3,102.81
3983,61,Northwest Territories,Territoires du Nord-Ouest,11/27/2020,15,0,0,15,0,33.46
3984,62,Nunavut,Nunavut,11/27/2020,159,0,0,159,4,410.01
3985,99,Repatriated travellers,Voyageurs rapatriÃ©s,11/27/2020,13,0,0,13,0,
3986,1,Canada,Canada,11/27/2020,359064,0,11894,359064,5967,955.23
3987,59,British Columbia,Colombie-Britannique,11/28/2020,31634,0,410,31634,750,623.78
3988,48,Alberta,Alberta,11/28/2020,54836,0,524,54836,1731,1254.45
3989,47,Saskatchewan,Saskatchewan,11/28/2020,7888,0,45,7888,197,671.63
3990,46,Manitoba,Manitoba,11/28/2020,16118,0,290,16118,486,1176.96
3991,35,Ontario,Ontario,11/28/2020,113038,0,3624,113038,1822,776.01
3992,24,Quebec,QuÃ©bec,11/28/2020,139643,0,7021,139643,1480,1645.77
3993,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11/28/2020,333,0,4,333,2,63.85
3994,13,New Brunswick,Nouveau-Brunswick,11/28/2020,481,0,7,481,4,61.92
4261,35,Ontario,Ontario,12/16/2020,146535,0,4035,146535,2139,1005.97
4262,24,Quebec,QuÃ©bec,12/16/2020,169173,0,7613,169173,1897,1993.8
4263,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/16/2020,364,0,4,364,5,69.79
4264,13,New Brunswick,Nouveau-Brunswick,12/16/2020,567,0,8,567,8,72.99
4265,12,Nova Scotia,Nouvelle-Ã‰cosse,12/16/2020,1430,0,65,1430,4,147.21
4266,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,12/16/2020,89,0,0,89,0,56.71
4267,60,Yukon,Yukon,12/16/2020,59,0,1,59,0,144.42
4268,61,Northwest Territories,Territoires du Nord-Ouest,12/16/2020,22,0,0,22,0,49.08
4269,62,Nunavut,Nunavut,12/16/2020,258,0,0,258,0,665.29
4270,99,Repatriated travellers,Voyageurs rapatriÃ©s,12/16/2020,13,0,0,13,0,
4271,1,Canada,Canada,12/16/2020,481628,0,13799,481628,6416,1281.29
4272,59,British Columbia,Colombie-Britannique,12/17/2020,44776,0,713,44776,673,882.92
4273,48,Alberta,Alberta,12/17/2020,86168,0,790,86168,1571,1971.21
4274,47,Saskatchewan,Saskatchewan,12/17/2020,12830,0,105,12830,238,1092.42
4275,46,Manitoba,Manitoba,12/17/2020,22047,0,537,22047,221,1609.9
4276,35,Ontario,Ontario,12/17/2020,148967,0,4058,148967,2432,1022.67
4277,24,Quebec,QuÃ©bec,12/17/2020,171028,0,7635,171028,1855,2015.66
4278,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/17/2020,367,0,4,367,3,70.37
4279,13,New Brunswick,Nouveau-Brunswick,12/17/2020,573,0,8,573,6,73.76
4565,12,Nova Scotia,Nouvelle-Ã‰cosse,1/5/2021,1508,0,65,1508,3,155.24
4566,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,1/5/2021,97,0,0,97,1,61.8
4567,60,Yukon,Yukon,1/5/2021,65,0,1,65,0,159.1
4568,61,Northwest Territories,Territoires du Nord-Ouest,1/5/2021,24,0,0,24,0,53.54
4569,62,Nunavut,Nunavut,1/5/2021,266,0,1,266,0,685.92
4570,99,Repatriated travellers,Voyageurs rapatriÃ©s,1/5/2021,13,0,0,13,0,
4571,1,Canada,Canada,1/5/2021,618869,0,16233,618869,7447,1646.4
4572,59,British Columbia,Colombie-Britannique,1/6/2021,55254,0,962,55254,625,1089.54
4573,48,Alberta,Alberta,1/6/2021,107501,0,1193,107501,1123,2459.24
4574,47,Saskatchewan,Saskatchewan,1/6/2021,16802,0,174,16802,284,1430.61
4575,46,Manitoba,Manitoba,1/6/2021,25534,0,705,25534,160,1864.52
4576,35,Ontario,Ontario,1/6/2021,201076,0,4767,201076,3491,1380.4
4577,24,Quebec,QuÃ©bec,1/6/2021,217999,0,8488,217999,2641,2569.24
4578,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1/6/2021,392,0,4,392,0,75.16
4579,13,New Brunswick,Nouveau-Brunswick,1/6/2021,693,0,9,693,31,89.21
4580,12,Nova Scotia,Nouvelle-Ã‰cosse,1/6/2021,1520,0,65,1520,12,156.48
4581,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,1/6/2021,101,0,0,101,4,64.35
4582,60,Yukon,Yukon,1/6/2021,66,0,1,66,1,161.55
4583,61,Northwest Territories,Territoires du Nord-Ouest,1/6/2021,24,0,0,24,0,53.54
3691,35,Ontario,Ontario,11/8/2020,84153,0,3233,84153,1328,577.71
3692,24,Quebec,QuÃ©bec,11/8/2020,114820,0,6440,114820,1397,1353.22
3693,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11/8/2020,297,0,4,297,1,56.95
3694,13,New Brunswick,Nouveau-Brunswick,11/8/2020,354,0,6,354,1,45.57
3695,12,Nova Scotia,Nouvelle-Ã‰cosse,11/8/2020,1128,0,65,1128,3,116.12
3696,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,11/8/2020,66,0,0,66,0,42.05
3697,60,Yukon,Yukon,11/8/2020,23,0,1,23,0,56.3
3698,61,Northwest Territories,Territoires du Nord-Ouest,11/8/2020,10,0,0,10,0,22.31
3699,62,Nunavut,Nunavut,11/8/2020,2,0,0,2,1,5.16
3700,99,Repatriated travellers,Voyageurs rapatriÃ©s,11/8/2020,13,0,0,13,0,
3701,1,Canada,Canada,11/8/2020,264649,0,10522,264649,4594,704.05
3702,59,British Columbia,Colombie-Britannique,11/9/2020,18714,0,281,18714,462,369.02
3703,48,Alberta,Alberta,11/9/2020,34160,0,369,34160,656,781.46
3704,47,Saskatchewan,Saskatchewan,11/9/2020,4087,0,29,4087,190,347.99
3705,46,Manitoba,Manitoba,11/9/2020,8495,0,109,8495,365,620.32
3706,35,Ontario,Ontario,11/9/2020,85395,0,3245,85395,1242,586.24
3707,24,Quebec,QuÃ©bec,11/9/2020,115989,0,6455,115989,1169,1366.99
3708,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11/9/2020,297,0,4,297,0,56.95
3709,13,New Brunswick,Nouveau-Brunswick,11/9/2020,355,0,6,355,1,45.7
3995,12,Nova Scotia,Nouvelle-Ã‰cosse,11/28/2020,1280,0,65,1280,14,131.77
3996,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,11/28/2020,72,0,0,72,2,45.88
3997,60,Yukon,Yukon,11/28/2020,45,0,1,45,3,110.15
3998,61,Northwest Territories,Territoires du Nord-Ouest,11/28/2020,15,0,0,15,0,33.46
3999,62,Nunavut,Nunavut,11/28/2020,164,0,0,164,5,422.9
4000,99,Repatriated travellers,Voyageurs rapatriÃ©s,11/28/2020,13,0,0,13,0,
4001,1,Canada,Canada,11/28/2020,365560,0,11991,365560,6496,972.51
4002,59,British Columbia,Colombie-Britannique,11/29/2020,32642,0,427,32642,1008,643.66
4003,48,Alberta,Alberta,11/29/2020,56444,0,533,56444,1608,1291.24
4004,47,Saskatchewan,Saskatchewan,11/29/2020,8239,0,45,8239,351,701.51
4005,46,Manitoba,Manitoba,11/29/2020,16483,0,301,16483,365,1203.61
4006,35,Ontario,Ontario,11/29/2020,114746,0,3648,114746,1708,787.74
4007,24,Quebec,QuÃ©bec,11/29/2020,141038,0,7033,141038,1395,1662.21
4008,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11/29/2020,337,0,4,337,4,64.62
4009,13,New Brunswick,Nouveau-Brunswick,11/29/2020,495,0,7,495,14,63.72
4010,12,Nova Scotia,Nouvelle-Ã‰cosse,11/29/2020,1290,0,65,1290,10,132.8
4011,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,11/29/2020,72,0,0,72,0,45.88
4012,60,Yukon,Yukon,11/29/2020,45,0,1,45,0,110.15
4013,61,Northwest Territories,Territoires du Nord-Ouest,11/29/2020,15,0,0,15,0,33.46
4280,12,Nova Scotia,Nouvelle-Ã‰cosse,12/17/2020,1436,0,65,1436,6,147.83
4281,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,12/17/2020,90,0,0,90,1,57.34
4282,60,Yukon,Yukon,12/17/2020,59,0,1,59,0,144.42
4283,61,Northwest Territories,Territoires du Nord-Ouest,12/17/2020,23,0,0,23,1,51.31
4284,62,Nunavut,Nunavut,12/17/2020,259,0,0,259,1,667.87
4285,99,Repatriated travellers,Voyageurs rapatriÃ©s,12/17/2020,13,0,0,13,0,
4286,1,Canada,Canada,12/17/2020,488636,0,13916,488636,7008,1299.94
4287,59,British Columbia,Colombie-Britannique,12/18/2020,45400,0,724,45400,624,895.23
4288,48,Alberta,Alberta,12/18/2020,87581,0,815,87581,1413,2003.54
4289,47,Saskatchewan,Saskatchewan,12/18/2020,13075,0,107,13075,245,1113.28
4290,46,Manitoba,Manitoba,12/18/2020,22397,0,547,22397,350,1635.46
4291,35,Ontario,Ontario,12/18/2020,151257,0,4098,151257,2290,1038.39
4292,24,Quebec,QuÃ©bec,12/18/2020,172801,0,7671,172801,1773,2036.56
4293,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12/18/2020,372,0,4,372,5,71.33
4294,13,New Brunswick,Nouveau-Brunswick,12/18/2020,573,0,8,573,0,73.76
4295,12,Nova Scotia,Nouvelle-Ã‰cosse,12/18/2020,1442,0,65,1442,6,148.45
4296,11,Prince Edward Island,ÃŽle-du-Prince-Ã‰douard,12/18/2020,90,0,0,90,0,57.34
4297,60,Yukon,Yukon,12/18/2020,59,0,1,59,0,144.42
4298,61,Northwest Territories,Territoires du Nord-Ouest,12/18/2020,24,0,0,24,1,53.54
4603,48,Alberta,Alberta,1/8/2021,109652,0,1241,109652,1183,2508.44
4604,47,Saskatchewan,Saskatchewan,1/8/2021,17471,0,184,17471,336,1487.57
4605,46,Manitoba,Manitoba,1/8/2021,25963,0,726,25963,222,1895.85
